timestamp,open,high,low,close,volume,trade_count,vwap,1hr50ema,15min50ema,macd,signal,histogram
2021-01-08 19:15:00+00:00,131.14,131.38,131.135,131.3701,667657,5367,131.293234,130.58452261150197,131.40536855228947,-0.132403934966419,-0.16161065953328632,0.02920672456686732
2021-01-08 19:20:00+00:00,131.37,131.4,131.0302,131.18,728284,5875,131.208991,130.58452261150197,131.40536855228947,-0.11943065668188524,-0.1531746589630061,0.03374400228112087
2021-01-08 19:25:00+00:00,131.19,131.55,131.11,131.475,839719,6254,131.340819,130.58452261150197,131.40536855228947,-0.08437261065628832,-0.13941424930166257,0.05504163864537426
2021-01-08 19:30:00+00:00,131.47,131.54,131.275,131.3208,672045,5716,131.4334,130.58452261150197,131.39834625612127,-0.06824482404755372,-0.1251803642508408,0.05693554020328709
2021-01-08 19:35:00+00:00,131.32,131.48,131.31,131.405,417080,3562,131.412189,130.58452261150197,131.39834625612127,-0.04811456588919327,-0.10976720457851132,0.06165263868931804
2021-01-08 19:40:00+00:00,131.41,131.46,131.14,131.2263,628563,5359,131.271705,130.58452261150197,131.39834625612127,-0.046049952621103785,-0.09702375418702981,0.05097380156592603
2021-01-08 19:45:00+00:00,131.235,131.4,131.0803,131.365,677774,5392,131.20722,130.58452261150197,131.39997973627337,-0.03284320487406944,-0.08418764432443773,0.05134443945036829
2021-01-08 19:50:00+00:00,131.365,131.555,131.31,131.405,721663,6113,131.442848,130.58452261150197,131.39997973627337,-0.018930873107876778,-0.07113629008112554,0.052205416973248764
2021-01-08 19:55:00+00:00,131.405,131.51,131.29,131.44,574861,5261,131.438229,130.58452261150197,131.39997973627337,-0.005023138839675312,-0.0579136598328355,0.05289052099316019
2021-01-08 20:00:00+00:00,131.44,131.66,131.39,131.51,740668,6273,131.541339,130.63963937183524,131.40762758975285,0.011514523493985962,-0.04402802316747121,0.05554254666145717
2021-01-08 20:05:00+00:00,131.51,131.6332,131.4006,131.62,610611,5035,131.542651,130.63963937183524,131.40762758975285,0.03311509058167417,-0.02859940041764214,0.06171449099931631
2021-01-08 20:10:00+00:00,131.62,131.66,131.46,131.595,764801,6550,131.56969,130.63963937183524,131.40762758975285,0.0476669298602701,-0.013346134362059692,0.06101306422232979
2021-01-08 20:15:00+00:00,131.6,131.78,131.59,131.715,878289,6419,131.686389,130.63963937183524,131.4219755274096,0.06809738023682144,0.002942568557716534,0.0651548116791049
2021-01-08 20:20:00+00:00,131.72,131.78,131.46,131.5314,898759,7697,131.631997,130.63963937183524,131.4219755274096,0.06868195098499541,0.01609044504317231,0.0525915059418231
2021-01-08 20:25:00+00:00,131.54,131.85,131.49,131.7735,809691,6422,131.689928,130.63963937183524,131.4219755274096,0.0876700682266005,0.03040636967985795,0.057263698546742556
2021-01-08 20:30:00+00:00,131.77,131.9099,131.63,131.87,962960,7777,131.776293,130.63963937183524,131.4466039380994,0.10924571486060586,0.04617423871600754,0.06307147614459832
2021-01-08 20:35:00+00:00,131.865,131.98,131.81,131.94,961307,7363,131.923044,130.63963937183524,131.4466039380994,0.1304887916837174,0.06303714930954951,0.0674516423741679
2021-01-08 20:40:00+00:00,131.945,132.06,131.89,132.05,1258107,9591,131.938746,130.63963937183524,131.4466039380994,0.1544201049590015,0.08131374043943991,0.07310636451956158
2021-01-08 20:45:00+00:00,132.04,132.15,131.94,132.015,1234180,10277,132.030968,130.63963937183524,131.4679135875857,0.16861791330902065,0.09877457501335607,0.06984333829566458
2021-01-08 20:50:00+00:00,132.02,132.21,131.94,132.05,1710927,13515,132.03465,130.63963937183524,131.4679135875857,0.1806120034601122,0.1151420607027073,0.06546994275740489
2021-01-08 20:55:00+00:00,132.04,132.21,131.95,131.99,2529335,18091,132.048661,130.63963937183524,131.4679135875857,0.18316450140227403,0.12874654884262066,0.05441795255965337
2021-01-08 21:00:00+00:00,132.05,132.2,131.93,132.19,8452020,643,132.050491,130.69886920039073,131.4934856037588,0.19903139293643335,0.1428035176613832,0.05622787527505016
2021-01-08 21:05:00+00:00,132.18,132.19,131.7574,132.05,46488,396,132.129142,130.69886920039073,131.4934856037588,0.19802646302230187,0.15384810673356694,0.04417835628873493
2021-01-08 21:10:00+00:00,132.0799,132.16,132.0302,132.12,574362,360,132.053985,130.69886920039073,131.4934856037588,0.20056645852523047,0.16319177709189966,0.03737468143333081
2021-01-08 21:15:00+00:00,132.11,132.15,132.05,132.07,32240,311,132.082204,130.69886920039073,131.51491754086632,0.19628222185630761,0.16980986604478127,0.02647235581152635
2021-01-08 21:20:00+00:00,132.07,132.09,132.03,132.05,56753,334,132.054755,130.69886920039073,131.51491754086632,0.189093350142997,0.17366656286442442,0.015426787278572579
2021-01-08 21:25:00+00:00,132.09,132.11,132.01,132.04,1204909,324,132.050601,130.69886920039073,131.51491754086632,0.1805084124742109,0.17503493278638174,0.005473479687829158
2021-01-08 21:30:00+00:00,132.04,132.07,132.01,132.02,26257,280,132.036152,130.69886920039073,131.53354822553823,0.17012980418701318,0.17405390706650803,-0.003924102879494851
2021-01-08 21:35:00+00:00,132.05,132.1,132.02,132.1,39033,257,132.047876,130.69886920039073,131.53354822553823,0.1664413811222687,0.17253140187766017,-0.006090020755391473
2021-01-08 21:40:00+00:00,132.1,132.11,131.99,131.99,32565,1264,132.050394,130.69886920039073,131.53354822553823,0.15287989432084714,0.16860110036629758,-0.015721206045450437
2021-01-08 21:45:00+00:00,131.985,132.05,131.98,132.05,305187,384,132.048198,130.69886920039073,131.5577228049289,0.1452989015924402,0.16394066061152612,-0.018641759019085935
2021-01-08 21:50:00+00:00,132.01,132.15,132.0,132.15,39017,285,132.074987,130.69886920039073,131.5577228049289,0.14568075741385655,0.16028867997199223,-0.014607922558135672
2021-01-08 21:55:00+00:00,132.12,132.15,132.05,132.15,15199,236,132.099221,130.69886920039073,131.5577228049289,0.14431975263104846,0.15709489450380348,-0.012775141872755025
2021-01-08 22:00:00+00:00,132.13,132.13,132.02,132.02,7887,169,132.06612,130.74793315331658,131.5750670086572,0.1312383984265182,0.15192359528834642,-0.020685196861828237
2021-01-08 22:05:00+00:00,132.0,132.04,131.99,131.99,15427,207,132.006103,130.74793315331658,131.5750670086572,0.11710071751497253,0.14495901973367165,-0.027858302218699116
2021-01-08 22:10:00+00:00,132.0,132.07,131.99,132.0,28178,215,132.009132,130.74793315331658,131.5750670086572,0.10548742657269372,0.13706470110147606,-0.03157727452878234
2021-01-08 22:15:00+00:00,132.0002,132.02,131.98,131.98,14634,191,131.99867,130.74793315331658,131.5917310475334,0.09359111684216259,0.12836998424961338,-0.034778867407450786
2021-01-08 22:20:00+00:00,131.97,132.0,131.97,132.0,6226,131,131.986473,130.74793315331658,131.5917310475334,0.08479952241691535,0.11965589188307378,-0.03485636946615843
2021-01-08 22:25:00+00:00,132.01,132.01,131.98,132.0,9167,143,131.995203,130.74793315331658,131.5917310475334,0.07694514476273184,0.1111137424590054,-0.03416859769627356
2021-01-08 22:30:00+00:00,131.98,132.0,131.98,131.98,4223,170,131.995543,130.74793315331658,131.60852590841444,0.06831912073440094,0.10255481811408453,-0.034235697379683586
2021-01-08 22:35:00+00:00,131.98,132.0,131.98,132.0,4718,120,131.995036,130.74793315331658,131.60852590841444,0.06237771591750629,0.09451939767476888,-0.03214168175726259
2021-01-08 22:40:00+00:00,132.0,132.02,131.99,132.02,4835,157,132.000736,130.74793315331658,131.60852590841444,0.058607353557619035,0.08733698885133892,-0.028729635293719885
2021-01-08 22:45:00+00:00,132.0,132.05,131.99,131.99,8867,124,132.015039,130.74793315331658,131.62191704926093,0.05259231349154447,0.08038805377938005,-0.027795740287835574
2021-01-08 22:50:00+00:00,132.02,132.04,131.96,132.0,7402,156,132.007843,130.74793315331658,131.62191704926093,0.04807805345697602,0.07392605371489924,-0.02584800025792322
2021-01-08 22:55:00+00:00,131.96,132.0,131.95,131.95,8419,218,131.972859,130.74793315331658,131.62191704926093,0.04000473800587656,0.06714179057309472,-0.027137052567218156
2021-01-08 23:00:00+00:00,131.99,132.0,131.95,131.95,9074,38,131.96852,130.7931122453434,131.63635167478012,0.033223596407367495,0.060358151739949274,-0.02713455533258178
2021-01-08 23:05:00+00:00,131.93,131.94,131.93,131.94,1261,23,131.938517,130.7931122453434,131.63635167478012,0.02673439889960605,0.05363340117188063,-0.026899002272274583
2021-01-08 23:10:00+00:00,131.98,132.0,131.97,131.99,6283,50,131.983508,130.7931122453434,131.63635167478012,0.025334208272170144,0.04797356259193854,-0.022639354319768393
2021-01-08 23:15:00+00:00,131.98,131.9999,131.95,131.97,3525,41,131.987441,130.7931122453434,131.65022023655345,0.02235304230171664,0.04284945853389416,-0.020496416232177517
2021-01-08 23:20:00+00:00,131.95,131.97,131.95,131.95,4352,34,131.956749,130.7931122453434,131.65022023655345,0.01816719383708687,0.0379130055945327,-0.01974581175744583
2021-01-08 23:25:00+00:00,131.96,131.99,131.95,131.99,6663,54,131.972633,130.7931122453434,131.65022023655345,0.017871532574616822,0.03390471099054953,-0.016033178415932707
2021-01-08 23:30:00+00:00,131.99,132.0,131.95,131.99,6052,39,131.972574,130.7931122453434,131.6615841488455,0.01743622494649344,0.030611013781738312,-0.013174788835244873
2021-01-08 23:35:00+00:00,131.99,132.0,131.96,131.96,5793,38,131.989596,130.7931122453434,131.6615841488455,0.0145033061501465,0.02738947225541995,-0.01288616610527345
2021-01-08 23:40:00+00:00,131.9899,131.9899,131.94,131.94,5906,50,131.968309,130.7931122453434,131.6615841488455,0.0104447138606929,0.02400052057647454,-0.013555806715781639
2021-01-08 23:45:00+00:00,131.96,131.96,131.93,131.93,9170,56,131.942519,130.7931122453434,131.67093379006724,0.006348156210975731,0.02047004770337478,-0.01412189149239905
2021-01-08 23:50:00+00:00,131.93,131.95,131.93,131.94,3922,51,131.935635,130.7931122453434,131.67093379006724,0.0038639796340476096,0.017148834089509346,-0.013284854455461736
2021-01-08 23:55:00+00:00,131.92,131.92,131.9,131.9,12670,83,131.907166,130.7931122453434,131.67093379006724,-0.0013172297026926572,0.013455621331068946,-0.014772851033761603
2021-01-09 00:00:00+00:00,131.93,131.93,131.83,131.83,12808,87,131.883452,130.83063725532992,131.6759952100646,-0.010945616166509353,0.008575373831553287,-0.019520989998062642
2021-01-09 00:05:00+00:00,131.83,131.85,131.77,131.77,8183,89,131.801549,130.83063725532992,131.6759952100646,-0.023150812214595362,0.002230136622323558,-0.02538094883691892
2021-01-09 00:10:00+00:00,131.8,131.8,131.76,131.8,6883,60,131.794549,130.83063725532992,131.6759952100646,-0.030056298437870055,-0.004227150389715165,-0.02582914804815489
2021-01-09 00:15:00+00:00,131.82,131.85,131.79,131.79,4284,80,131.81204,130.83063725532992,131.67928951555226,-0.03592177854511647,-0.010566076020795427,-0.02535570252432104
2021-01-09 00:20:00+00:00,131.77,131.8,131.75,131.77,10547,93,131.762138,130.83063725532992,131.67928951555226,-0.04170331676536421,-0.01679352416970918,-0.024909792595655025
2021-01-09 00:25:00+00:00,131.78,131.78,131.76,131.76,2362,23,131.764289,130.83063725532992,131.67928951555226,-0.04655548127681186,-0.02274591559112972,-0.02380956568568214
2021-01-09 00:30:00+00:00,131.75,131.79,131.75,131.7899,14351,77,131.761816,130.83063725532992,131.68284678945216,-0.04744130268858271,-0.02768499301062032,-0.01975630967796239
2021-01-09 00:35:00+00:00,131.79,131.8,131.75,131.77,18931,62,131.773871,130.83063725532992,131.68284678945216,-0.04918214507458174,-0.0319844234234126,-0.01719772165116914
2021-01-09 00:40:00+00:00,131.79,131.8,131.76,131.77,7014,76,131.778905,130.83063725532992,131.68284678945216,-0.04998557264110559,-0.035584653266951205,-0.014400919374154386
2021-01-09 00:45:00+00:00,131.77,131.77,131.75,131.75,7720,93,131.758283,130.83063725532992,131.68548024868932,-0.05164084412325565,-0.0387958914382121,-0.01284495268504355
2021-01-09 00:50:00+00:00,131.75,131.76,131.72,131.76,21443,119,131.750114,130.83063725532992,131.68548024868932,-0.05155148879876492,-0.04134701091032267,-0.010204477888442254
2021-01-09 00:55:00+00:00,131.74,131.76,131.72,131.75,22326,142,131.749742,130.83063725532992,131.68548024868932,-0.05169172050977977,-0.04341595283021409,-0.008275767679565678
2021-01-11 09:00:00+00:00,131.75,131.75,131.29,131.4,14136,215,131.597867,130.84825932374835,131.66448102325052,-0.0791327371436239,-0.05055930969289606,-0.028573427450727842
2021-01-11 09:05:00+00:00,131.4,131.45,131.03,131.1,16011,199,131.291427,130.84825932374835,131.66448102325052,-0.12366193550755611,-0.06517983485582807,-0.05848210065172804
2021-01-11 09:10:00+00:00,131.19,131.21,131.0,131.15,10516,196,131.110121,130.84825932374835,131.66448102325052,-0.15315162726838594,-0.08277419333833964,-0.0703774339300463
2021-01-11 09:15:00+00:00,131.15,131.27,131.1,131.27,11288,116,131.185796,130.84825932374835,131.64626608116228,-0.1649381193628301,-0.09920697854323773,-0.06573114081959236
2021-01-11 09:20:00+00:00,131.2,131.42,131.2,131.35,8436,94,131.304949,130.84825932374835,131.64626608116228,-0.16591114742129776,-0.11254781231884975,-0.053363335102448006
2021-01-11 09:25:00+00:00,131.35,131.43,131.12,131.2,3950,73,131.245752,130.84825932374835,131.64626608116228,-0.1767485779808169,-0.12538796545124317,-0.05136061252957372
2021-01-11 09:30:00+00:00,131.23,131.4,131.14,131.32,3892,76,131.293368,130.84825932374835,131.6385693720971,-0.17365256399776285,-0.13504088516054713,-0.038611678837215724
2021-01-11 09:35:00+00:00,131.4,131.42,131.35,131.35,2217,44,131.383166,130.84825932374835,131.6385693720971,-0.1668548030253305,-0.14140366873350382,-0.025451134291826688
2021-01-11 09:40:00+00:00,131.29,131.48,131.29,131.45,6801,66,131.404912,130.84825932374835,131.6385693720971,-0.15165023470757433,-0.14345298192831793,-0.008197252779256398
2021-01-11 09:45:00+00:00,131.2,131.39,131.2,131.3,4305,79,131.258195,130.84825932374835,131.6245078280933,-0.14997542779528317,-0.14475747110171097,-0.0052179566935721955
2021-01-11 09:50:00+00:00,131.26,131.26,131.26,131.26,478,10,131.274728,130.84825932374835,131.6245078280933,-0.15014501864413887,-0.14583498061019656,-0.0043100380339423094
2021-01-11 09:55:00+00:00,131.28,131.28,131.2,131.28,2093,40,131.259417,130.84825932374835,131.6245078280933,-0.14697139302836604,-0.14606226309383047,-0.0009091299345355686
2021-01-11 10:00:00+00:00,131.21,131.21,131.17,131.17,3569,54,131.193256,130.86989621301313,131.6157035995406,-0.15158497531766102,-0.14716680553859657,-0.004418169779064451
2021-01-11 10:05:00+00:00,131.27,131.4,131.27,131.4,1677,47,131.307269,130.86989621301313,131.6157035995406,-0.13512456286261454,-0.14475835700340017,0.009633794140785634
2021-01-11 10:10:00+00:00,131.4,131.4,131.4,131.4,1336,20,131.391609,130.86989621301313,131.6157035995406,-0.12068834725980082,-0.1399443550546803,0.019256007794879487
2021-01-11 10:20:00+00:00,131.3,131.3,131.2,131.2,1153,42,131.279098,130.86989621301313,131.6157035995406,-0.12395697210362755,-0.13674687846446976,0.012789906360842207
2021-01-11 10:25:00+00:00,131.23,131.3,131.23,131.3,1589,30,131.273342,130.86989621301313,131.6157035995406,-0.11712803747013822,-0.13282311026560345,0.015695072795465226
2021-01-11 10:30:00+00:00,131.3,131.33,131.3,131.33,1471,40,131.32709,130.86989621301313,131.59534961264785,-0.10804977771488211,-0.1278684437554592,0.019818666040577082
2021-01-11 10:35:00+00:00,131.41,131.48,131.33,131.33,2955,69,131.401888,130.86989621301313,131.59534961264785,-0.09970584454234199,-0.12223592391283575,0.022530079370493755
2021-01-11 10:40:00+00:00,131.33,131.44,131.29,131.4,4887,82,131.361117,130.86989621301313,131.59534961264785,-0.08644828043804864,-0.11507839521787833,0.028630114779829685
2021-01-11 10:45:00+00:00,131.4,131.4,131.34,131.34,669,33,131.357549,130.86989621301313,131.5876888435244,-0.07986245921173918,-0.10803520801665051,0.02817274880491133
2021-01-11 10:50:00+00:00,131.35,131.35,131.34,131.34,6268,43,131.34257,130.86989621301313,131.5876888435244,-0.07379251427133227,-0.10118666926758686,0.027394154996254597
2021-01-11 10:55:00+00:00,131.43,131.43,131.4,131.4,1896,30,131.414103,130.86989621301313,131.5876888435244,-0.06340959428359838,-0.09363125427078918,0.0302216599871908
2021-01-11 11:00:00+00:00,131.47,131.48,131.46,131.48,2666,35,131.474996,130.8953904791695,131.57993633985677,-0.04817044507061041,-0.08453909243075344,0.03636864736014303
2021-01-11 11:05:00+00:00,131.45,131.45,131.43,131.44,4671,34,131.43954,130.8953904791695,131.57993633985677,-0.03887287295134456,-0.07540584853487167,0.03653297558352711
2021-01-11 11:10:00+00:00,131.48,131.48,131.39,131.39,4276,62,131.410154,130.8953904791695,131.57993633985677,-0.0351340586362312,-0.06735149055514358,0.03221743191891238
2021-01-11 11:15:00+00:00,131.36,131.36,131.36,131.36,509,9,131.357878,130.8953904791695,131.5697427579016,-0.03419756242200833,-0.06072070492851654,0.02652314250650821
2021-01-11 11:20:00+00:00,131.36,131.36,131.32,131.32,1531,53,131.34644,130.8953904791695,131.5697427579016,-0.03626500769664176,-0.05582956548214159,0.019564557785499828
2021-01-11 11:25:00+00:00,131.32,131.32,131.32,131.32,329,11,131.318784,130.8953904791695,131.5697427579016,-0.03747152456196545,-0.052157957298106364,0.014686432736140911
2021-01-11 11:30:00+00:00,131.29,131.29,131.28,131.28,206,5,131.286165,130.8953904791695,131.5748508850427,-0.04118065857826991,-0.049962497554139076,0.008781838975869163
2021-01-11 11:35:00+00:00,131.29,131.58,131.29,131.58,4875,66,131.395925,130.8953904791695,131.5748508850427,-0.019685756071623928,-0.04390714925763605,0.024221393186012123
2021-01-11 11:40:00+00:00,131.66,131.73,131.63,131.7,5290,46,131.708911,130.8953904791695,131.5748508850427,0.006951968183670942,-0.03373532576937465,0.04068729395304559
2021-01-11 11:45:00+00:00,131.7,131.7,131.61,131.61,2288,54,131.634585,130.8953904791695,131.572699869943,0.020563268176459815,-0.02287560698020776,0.04343887515666757
2021-01-11 11:50:00+00:00,131.62,131.65,131.41,131.41,3661,75,131.5303,130.8953904791695,131.572699869943,0.015038636909537217,-0.015292758202258764,0.03033139511179598
2021-01-11 11:55:00+00:00,131.4,131.65,131.4,131.52,5680,57,131.464452,130.8953904791695,131.572699869943,0.01931377039662152,-0.008371452482482708,0.02768522287910423
2021-01-11 12:00:00+00:00,131.6,131.67,131.14,131.24,125452,1365,131.32211,130.88537516626087,131.54631948288642,0.00010695167114249671,-0.006675771651757667,0.006782723322900164
2021-01-11 12:05:00+00:00,131.18,131.18,131.0,131.1,39991,576,131.062707,130.88537516626087,131.54631948288642,-0.026110435668442733,-0.01056270445509468,-0.015547731213348053
2021-01-11 12:10:00+00:00,131.07,131.09,130.9,130.9,41920,753,130.985075,130.88537516626087,131.54631948288642,-0.06230798488701339,-0.020911760541478423,-0.04139622434553497
2021-01-11 12:15:00+00:00,130.89,130.95,130.49,130.49,69028,862,130.694611,130.88537516626087,131.50724813061638,-0.12266437832164456,-0.04126228409751165,-0.08140209422413291
2021-01-11 12:20:00+00:00,130.48,130.6,130.25,130.25,83756,908,130.384634,130.88537516626087,131.50724813061638,-0.18769956544764455,-0.07054974036753824,-0.11714982508010631
2021-01-11 12:25:00+00:00,130.24,130.65,130.24,130.55,46784,628,130.453653,130.88537516626087,131.50724813061638,-0.2125824093162123,-0.09895627415727307,-0.11362613515893924
2021-01-11 12:30:00+00:00,130.54,130.64,130.41,130.59,37589,587,130.518168,130.88537516626087,131.4736305568667,-0.22646404016120414,-0.1244578273580593,-0.10200621280314484
2021-01-11 12:35:00+00:00,130.64,130.72,130.5,130.6,37423,511,130.602094,130.88537516626087,131.4736305568667,-0.23396145418323044,-0.14635855272309353,-0.08760290146013691
2021-01-11 12:40:00+00:00,130.64,130.68,130.55,130.65,18349,395,130.617973,130.88537516626087,131.4736305568667,-0.2331806651214663,-0.16372297520276807,-0.06945768991869822
2021-01-11 12:45:00+00:00,130.61,130.63,130.5,130.61,19263,402,130.56099,130.88537516626087,131.44093916247976,-0.23310248947339574,-0.17759887805689362,-0.05550361141650212
2021-01-11 12:50:00+00:00,130.52,130.56,130.48,130.54,20988,432,130.516514,130.88537516626087,131.44093916247976,-0.23596884770384463,-0.1892728719862838,-0.04669597571756082
2021-01-11 12:55:00+00:00,130.52,130.67,130.51,130.64,19203,418,130.606884,130.88537516626087,131.44093916247976,-0.22754825830941172,-0.1969279492509094,-0.030620309058502326
2021-01-11 13:00:00+00:00,131.1401,131.43,130.25,130.65,263527,1891,130.753179,130.85771339503495,131.40403958748055,-0.21756006709372855,-0.20105437281947325,-0.0165056942742553
2021-01-11 13:05:00+00:00,130.61,130.69,130.34,130.45,75336,1139,130.524685,130.85771339503495,131.40403958748055,-0.22320966010599363,-0.20548543027677735,-0.017724229829216287
2021-01-11 13:10:00+00:00,130.34,130.55,130.34,130.5,46208,634,130.483141,130.85771339503495,131.40403958748055,-0.221103675598755,-0.2086090793411729,-0.012494596257582091
2021-01-11 13:15:00+00:00,130.5,130.56,130.34,130.47,54535,806,130.488048,130.85771339503495,131.35995960365779,-0.2193271501232914,-0.21075269349759662,-0.008574456625694782
2021-01-11 13:20:00+00:00,130.47,130.5,130.34,130.44,67985,793,130.4297,130.85771339503495,131.35995960365779,-0.2178289931254369,-0.2121679534231647,-0.005661039702272219
2021-01-11 13:25:00+00:00,130.44,130.45,130.25,130.28,53083,947,130.34744,130.85771339503495,131.35995960365779,-0.22693637447326864,-0.21512163763318548,-0.011814736840083162
2021-01-11 13:30:00+00:00,130.26,130.3,130.02,130.1,90661,1310,130.187106,130.85771339503495,131.31290236429865,-0.24584459205951248,-0.22126622851845087,-0.024578363541061604
2021-01-11 13:35:00+00:00,130.1,130.19,130.02,130.14,73873,890,130.100338,130.85771339503495,131.31290236429865,-0.25466619168332727,-0.22794622115142618,-0.02671997053190109
2021-01-11 13:40:00+00:00,130.12,130.25,130.12,130.16,52313,746,130.15684,130.85771339503495,131.31290236429865,-0.257080080942103,-0.23377299310956154,-0.023307087832541457
2021-01-11 13:45:00+00:00,130.16,130.34,130.13,130.2,63602,836,130.240152,130.85771339503495,131.26847482060066,-0.2528507339973487,-0.23758854128711898,-0.015262192710229716
2021-01-11 13:50:00+00:00,130.1998,130.2,130.06,130.12,69196,873,130.110049,130.85771339503495,131.26847482060066,-0.25303741962184745,-0.24067831695406466,-0.012359102667782784
2021-01-11 13:55:00+00:00,130.13,130.25,130.1101,130.18,68408,959,130.169916,130.85771339503495,131.26847482060066,-0.24551374118382796,-0.2416454018000173,-0.0038683393838106483
2021-01-11 14:00:00+00:00,130.21,130.21,130.02,130.17,76223,1925,130.117936,130.80152855601398,131.20971110214572,-0.2376189647303022,-0.2408401143860743,0.0032211496557721098
2021-01-11 14:05:00+00:00,130.14,130.15,129.92,129.92,151618,3370,130.036864,130.80152855601398,131.20971110214572,-0.2486687100760605,-0.24240583352407155,-0.006262876551988955
2021-01-11 14:10:00+00:00,129.92,129.94,129.61,129.77,261519,2681,129.742947,130.80152855601398,131.20971110214572,-0.2664578984799846,-0.24721624651525415,-0.019241651964730433
2021-01-11 14:15:00+00:00,129.79,129.81,129.65,129.7,135601,1878,129.759812,130.80152855601398,131.1285459608851,-0.28294278513854465,-0.25436155423991225,-0.028581230898632404
2021-01-11 14:20:00+00:00,129.7002,129.8202,129.7,129.8202,88614,1551,129.781694,130.80152855601398,131.1285459608851,-0.2830452714364071,-0.2600982976792112,-0.0229469737571959
2021-01-11 14:25:00+00:00,129.8202,129.9,129.0,129.14,189489,3482,129.450235,130.80152855601398,131.1285459608851,-0.3341609484910464,-0.2749108278415783,-0.05925012064946811
2021-01-11 14:30:00+00:00,129.16,129.53,128.5,128.73,6483416,42656,128.994469,130.80152855601398,131.06051278594845,-0.40310729434872883,-0.3005501211430084,-0.10255717320572044
2021-01-11 14:35:00+00:00,128.735,129.16,128.55,129.1008,2661959,25176,128.845753,130.80152855601398,131.06051278594845,-0.4229517841876884,-0.3250304537519444,-0.09792133043574403
2021-01-11 14:40:00+00:00,129.1,129.82,128.9,129.3937,2565862,22782,129.395383,130.80152855601398,131.06051278594845,-0.41031425589414994,-0.3420872141803855,-0.06822704171376442
2021-01-11 14:45:00+00:00,129.3939,129.4299,128.8201,129.02,1963135,19948,129.148794,130.80152855601398,130.99637502963674,-0.4255479387878722,-0.35877935910188286,-0.06676857968598937
2021-01-11 14:50:00+00:00,129.02,129.12,128.6,128.92,2095524,21490,128.843566,130.80152855601398,130.99637502963674,-0.44061081924547807,-0.3751456511306019,-0.06546516811487618
2021-01-11 14:55:00+00:00,128.9024,129.53,128.8893,129.425,1924011,18688,129.223923,130.80152855601398,130.99637502963674,-0.40710611511119055,-0.3815377439267197,-0.02556837118447086
2021-01-11 15:00:00+00:00,129.41,129.78,129.37,129.7,1724300,15078,129.581085,130.75323331852323,130.94514463631765,-0.35427928292492084,-0.37608605172635995,0.021806768801439114
2021-01-11 15:05:00+00:00,129.69,130.17,129.64,129.95,2499436,20396,129.948448,130.75323331852323,130.94514463631765,-0.2889103485006501,-0.35865091108121805,0.06974056258056793
2021-01-11 15:10:00+00:00,129.9534,129.9676,129.58,129.69,1586742,14122,129.791527,130.75323331852323,130.94514463631765,-0.2551436865043968,-0.3379494661658538,0.08280577966145702
2021-01-11 15:15:00+00:00,129.69,130.0,129.59,129.81,1267080,12341,129.823915,130.75323331852323,130.90808014077578,-0.21620805460986503,-0.3136011838546561,0.09739312924479104
2021-01-11 15:20:00+00:00,129.815,129.89,129.0,129.7,1271124,11837,129.719131,130.75323331852323,130.90808014077578,-0.19201394922686177,-0.28928373692909726,0.09726978770223549
2021-01-11 15:25:00+00:00,129.71,130.08,129.621,130.0,1209802,11426,129.885655,130.75323331852323,130.90808014077578,-0.1469386364712193,-0.26081471683752167,0.11387608036630237
2021-01-11 15:30:00+00:00,130.0,130.08,129.86,130.07,1162986,10700,129.98093,130.75323331852323,130.85835150780417,-0.10436466053477034,-0.2295247055769714,0.12516004504220107
2021-01-11 15:35:00+00:00,130.07,130.11,129.66,129.9553,1196975,11788,129.855965,130.75323331852323,130.85835150780417,-0.07896949807135911,-0.19941366407584896,0.12044416600448984
2021-01-11 15:40:00+00:00,129.9534,129.975,129.55,129.64,1060765,10157,129.776952,130.75323331852323,130.85835150780417,-0.0833252027159972,-0.17619597180387864,0.09287076908788144
2021-01-11 15:45:00+00:00,129.64,129.6405,129.3201,129.3775,1321561,12870,129.484321,130.75323331852323,130.80782791926285,-0.10672838780550364,-0.16230245500420365,0.055574067198700006
2021-01-11 15:50:00+00:00,129.375,129.685,129.35,129.48,917176,8881,129.536553,130.75323331852323,130.80782791926285,-0.11567130047899354,-0.15297622409916165,0.0373049236201681
2021-01-11 15:55:00+00:00,129.48,129.71,129.46,129.57,826519,7842,129.605847,130.75323331852323,130.80782791926285,-0.11418017735445574,-0.14521701475022047,0.031036837395764738
2021-01-11 16:00:00+00:00,129.56,129.64,129.32,129.49,1010006,9270,129.502004,130.704479070738,130.7435993734094,-0.11809248627562852,-0.1397921090553021,0.021699622779673577
2021-01-11 16:05:00+00:00,129.4801,129.62,129.35,129.5141,809753,7900,129.46605,130.704479070738,130.7435993734094,-0.1178893951309874,-0.13541156627043915,0.01752217113945176
2021-01-11 16:10:00+00:00,129.5255,129.5255,129.03,129.17,1256810,11856,129.255691,130.704479070738,130.7435993734094,-0.1438363818964774,-0.13709652939564682,-0.00673985250083059
2021-01-11 16:15:00+00:00,129.1785,129.37,129.1,129.26,855069,7784,129.226321,130.704479070738,130.69731704504042,-0.15534656945467873,-0.14074653740745321,-0.014600032047225514
2021-01-11 16:20:00+00:00,129.26,129.56,129.21,129.49,992324,8431,129.431449,130.704479070738,130.69731704504042,-0.1442466130463913,-0.14144655253524085,-0.0028000605111504484
